ticket_id,client_name,client_sector,ticket_subject,ticket_description,module,component,urgency_signals,previous_classification,correct_ticket_type,correct_priority,correct_target_team,preferred_resolver
SIS-2026-0066,ValeFlex,printing,Dados de chão de fábrica não batem,"Os operadores lançaram quantidades em turno anterior, mas no dia seguinte parte dos apontamentos já não aparece. A descrição veio por telefone e foi resumida internamente. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",production,shop_floor,há workaround parcial,,data_issue,medium,technical_support,
SIS-2026-0067,PrintWorks Porto,printing,Dúvida sobre nota de crédito,"O cliente quer corrigir um documento já emitido e não percebe a diferença entre anulação e nota de crédito. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,credit_notes,afeta uma equipa,training_needed / medium / training_consulting,client_misunderstanding,medium,support_level_1,Helena Rocha
SIS-2026-0068,ValeFlex,printing,Dados agregados parecem errados,"Pode ser atraso de atualização, transformação do dado ou erro humano no filtro; ainda não está claro. Ainda não anexaram prints, mas podem enviar. Há quem diga que é só configuração; outros acham que começou depois da última atualização. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",reporting,kpi_analysis,precisamos ainda hoje,client_misunderstanding / medium / support_level_1,data_issue,high,technical_support,
SIS-2026-0069,TecnoRolo Iberia,industrial manufacturing,Cliente acha que o botão desapareceu,"Há ansiedade porque envolve faturação, mas o fluxo esperado continua disponível e parece ser questão de procedimento. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",invoicing,credit_notes,há workaround parcial,software_bug / medium / technical_support,client_misunderstanding,medium,support_level_1,
SIS-2026-0070,Cartonagem Douro,packaging,Expor novo endpoint para parceiro,O parceiro quer receber confirmação automática depois do envio do documento. O utilizador admite que pode estar a seguir um passo desatualizado. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.,integrations,webservices,impacto moderado; precisamos ainda hoje,configuration_request / medium / technical_support,feature_request,medium,technical_support,
SIS-2026-0071,FibraSul,paper converting,Pedido de parametrização no cálculo de custos,"A direção industrial quer que um custo indireto passe a entrar no cálculo base das ordens. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,cost_calculation,afeta uma equipa,,configuration_request,medium,technical_support,Helena Rocha
SIS-2026-0072,FibraSul,paper converting,Notificações de acesso não saem,O cliente ainda não sabe dizer se afeta todos os domínios ou só alguns. A descrição veio por telefone e foi resumida internamente. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.,user_permissions,password_policy,precisamos esta semana; fecho do mês,,infrastructure_problem,medium,infrastructure,Rui Costa
SIS-2026-0073,Cartonagem Douro,packaging,Lançamentos desapareceram do diário,"A contabilidade encontra o documento na origem mas os lançamentos associados não aparecem no diário final. O pedido entrou com pouco contexto e alguma pressa. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",accounting,journal_entries,afeta vários utilizadores; afeta uma equipa,,data_issue,high,technical_support,
SIS-2026-0074,NorteCartao,packaging,Adicionar aviso visual no shop floor,"É o tipo de pedido que pode parecer bug para quem escreve o ticket, apesar de ser melhoria. Ainda não anexaram prints, mas podem enviar. O cliente pediu retorno curto mesmo que ainda não haja solução final. O processo continua a funcionar e o pedido pode entrar em fila normal.",production,shop_floor,quando possível,configuration_request / medium / technical_support,feature_request,low,technical_support,Marta Silva
SIS-2026-0075,Braga Print House,printing,Reset de palavra-passe não chega por email,"Pode parecer permissão ou suporte simples, mas a escala do problema aponta para algo mais transversal. Ainda não anexaram prints, mas podem enviar. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",user_permissions,password_policy,deadline hoje,,infrastructure_problem,critical,infrastructure,Rui Costa
SIS-2026-0076,TecnoRolo Iberia,industrial manufacturing,Sessão para equipa de planeamento,"Não parece haver defeito técnico. O ganho aqui é reduzir decisões inconsistentes e chamadas repetidas. A equipa insiste que o problema é novo, mas não quantifica bem quando começou. Se possível, manter com Marta Silva porque já conhece o contexto do cliente. O processo continua a funcionar e o pedido pode entrar em fila normal.",production,scheduling,sem urgência; impacto moderado,,training_needed,low,training_consulting,Marta Silva
SIS-2026-0077,AlfaForms,forms and labels,CRM precisa de workflow diferente,"Pode ficar a meio caminho entre configuração e melhoria, mas continua mais próximo de parametrização. O cliente diz que ontem funcionava. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",CRM,commercial_pipeline,sem bloqueio operacional,configuration_request / medium / technical_support,configuration_request,low,technical_support,
SIS-2026-0078,Braga Print House,printing,Nova opção na ficha de ocorrência,"O pedido não corrige falha atual; melhora rastreabilidade e reporting interno. A descrição veio por telefone e foi resumida internamente. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",CRM,complaints,precisamos esta semana; precisamos ainda hoje,,feature_request,medium,account_management,
SIS-2026-0079,FlexoPrime,printing,Invoice fica presa no último passo,"A operação passa pelas linhas e cálculo do IVA, depois devolve erro e não gera número. O cliente está a segurar expedições à espera disto. Há referência a outro ticket antigo, mas sem número. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",invoicing,invoice_emission,expedição parada; parcialmente parado,configuration_request / medium / technical_support,software_bug,critical,development,
SIS-2026-0080,PlastiCentro,plastics,Mensagem 500 no fecho de fatura,"A operação passa pelas linhas e cálculo do IVA, depois devolve erro e não gera número. O cliente está a segurar expedições à espera disto. Pode ser necessário validar em ambiente real e não só em teste. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. O impacto reportado é imediato e o cliente diz que o processo principal ficou parado.",invoicing,invoice_emission,deadline hoje,,software_bug,critical,development,
SIS-2026-0081,FibraSul,paper converting,Apontamentos desapareceram do shop floor,"Os operadores lançaram quantidades em turno anterior, mas no dia seguinte parte dos apontamentos já não aparece. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",production,shop_floor,precisamos esta semana; parcialmente parado,data_issue / medium / technical_support,data_issue,medium,technical_support,Joao Pereira
SIS-2026-0082,MetalLabel,industrial manufacturing,KPI de margem não coincide com detalhe,"Pode ser atraso de atualização, transformação do dado ou erro humano no filtro; ainda não está claro. Existe suspeita de configuração, embora nada conclusivo. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,kpi_analysis,convém validar com alguma brevidade; cliente à espera,client_misunderstanding / medium / support_level_1,data_issue,medium,technical_support,
SIS-2026-0083,TecnoRolo Iberia,industrial manufacturing,Set up invoice validation for Spain branch,"Se faltarem detalhes legais, será preciso voltar ao cliente antes de mexer. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",invoicing,tax_validation,precisamos esta semana; quando possível,feature_request / low / account_management,configuration_request,medium,technical_support,
SIS-2026-0084,EuroPackaging PT,packaging,Need help with credit note process,"Há ansiedade porque envolve faturação, mas o fluxo esperado continua disponível e parece ser questão de procedimento. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",invoicing,credit_notes,convém validar com alguma brevidade; melhoria para analisar,training_needed / medium / training_consulting,client_misunderstanding,medium,support_level_1,Joao Pereira
SIS-2026-0085,NorteCartao,packaging,Training needed for reporting dashboards,"O pedido nasceu depois de vários mal-entendidos, não de uma falha técnica confirmada. Ainda não anexaram prints, mas podem enviar. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",reporting,dashboards,convém validar com alguma brevidade,client_misunderstanding / medium / support_level_1,training_needed,medium,training_consulting,
